point;propertyCode;thumbnail;numPhotos;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;district;country;neighborhood;latitude;longitude;showAddress;url;distance;hasVideo;status;newDevelopment;hasLift;priceByArea;detailedType_typology;suggestedTexts_title;suggestedTexts_subtitle;hasPlan;has3DTour;has360;
universidad_politecnica;38849890;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/f1/20/249130397.jpg;10;3;48000;flat;sale;64;true;2;2;calle de Sant Rafael s/n;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.479;-0.3306539;true;http://www.idealista.com/38849890;583;false;renew;false;false;750;flat;Piso en calle de Sant Rafael s/n;Playa de la Malvarrosa, València;true;false;false;
universidad_politecnica;38161086;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/27/60/231723149.jpg;40;1;240000;duplex;sale;143;true;3;3;barrio Playa de la Malvarrosa;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4826275;-0.3317918;false;http://www.idealista.com/38161086;584;false;good;false;false;1678;flat;Dúplex;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38971730;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/00/a4/251338868.jpg;23;5;159000;flat;sale;113;false;3;2;barrio Playa de la Malvarrosa;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.47944;-0.33059;false;http://www.idealista.com/38971730;584;false;good;false;true;1407;flat;Piso;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38943186;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/89/23/250831356.jpg;22;1;170000;flat;sale;157;true;4;2;camino Cabañal;València;València;Poblats Marítims;es;Beteró;39.4750355;-0.3341053;false;http://www.idealista.com/38943186;585;false;good;false;false;1083;flat;Piso en camino Cabañal;Beteró, València;false;false;false;
universidad_politecnica;38458223;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/56/c3/236814770.jpg;27;1;170000;flat;sale;157;true;3;1;barrio Beteró;València;València;Poblats Marítims;es;Beteró;39.4743355;-0.3374053;false;http://www.idealista.com/38458223;590;false;good;false;false;1083;flat;Piso;Beteró, València;false;false;false;
universidad_politecnica;38963851;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/c2/0a/251204016.jpg;13;3;62500;flat;sale;79;true;3;1;calle del Pintor Dalmau;València;València;Poblats Marítims;es;Beteró;39.4747236;-0.3347131;false;http://www.idealista.com/38963851;593;false;renew;false;false;791;flat;Piso en calle del Pintor Dalmau;Beteró, València;false;false;false;
universidad_politecnica;38441158;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/81/1a/236499227.jpg;26;1;170000;countryHouse;sale;157;false;4;2;barrio Beteró;València;València;Poblats Marítims;es;Beteró;39.4748355;-0.3342053;false;http://www.idealista.com/38441158;600;false;renew;false;;1083;countryHouse;Finca rústica;Beteró, València;false;false;false;
universidad_politecnica;37686550;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/d0/93/222624982.jpg;7;;135800;flat;sale;80;false;2;2;calle d'esteve ballester;València;València;Poblats Marítims;es;Beteró;39.4743029;-0.3362141;false;http://www.idealista.com/37686550;602;false;good;false;true;1698;flat;Piso en calle d'esteve ballester;Beteró, València;false;false;false;
universidad_politecnica;34803756;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/f9/8a/169895457.jpg;16;8;310000;flat;sale;154;true;4;2;barrio Ciutat Jardí;València;València;Algirós;es;Ciutat Jardí;39.4758163;-0.3423857;false;http://www.idealista.com/34803756;603;false;good;false;true;2013;flat;Piso;Ciutat Jardí, València;false;false;false;
universidad_politecnica;36532907;;0;2;42500;flat;sale;81;false;3;1;calle del pare pedro velasco;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4809008;-0.3305554;false;http://www.idealista.com/36532907;603;false;good;false;false;525;flat;Piso en calle del pare pedro velasco;Playa de la Malvarrosa, València;false;false;false;
